"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CU7TPTCH","journalArticle","2024","Mounnan, Oussama; Manad, Otman; Boubchir, Larbi; El Mouatasim, Abdelkrim; Daachi, Boubaker","A review on deep anomaly detection in blockchain","Blockchain: Research and Applications","","2096-7209","10.1016/j.bcra.2024.100227","https://www.sciencedirect.com/science/article/pii/S209672092400040X","The last few years have witnessed the widespread use of blockchain technology in several works because of its effectiveness in terms of privacy, security, and trustworthiness. However, the challenges of cyber-attacks represent a real threat to systems based on this technology. The resort to the systems of anomaly detection focused on deep learning, also called deep anomaly detection, is an appropriate and efficient means to tackle cyber-attacks on the blockchain. This paper provides an overview of the blockchain technology concept, including its characteristics, challenges and limitations, and its system taxonomy. Numerous blockchain cyber-attacks are discussed, such as 51% attacks, selfish mining attacks, double spending attacks, and Sybil attacks. Furthermore, we survey an overview of deep anomaly detection systems with their challenges and unresolved issues. In addition, this article gives a glimpse of various deep learning approaches implemented for anomaly detection in the blockchain environment and presents several methods that enhance the security features of anomaly detection systems. Finally, we discuss the benefits and drawbacks of these recent advanced approaches in light of three categories—discriminative learning, generative learning, and hybrid learning—with other methods based on graphs, and we highlight the ability of the proposed approaches to perform real-time anomaly detection.","2024-12-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","100227","","4","5","","Blockchain: Research and Applications","","","","","","","","","","","","","","","","","","","Blockchain; Deep learning; Fraud detection; Cyber security; Cyber-attacks; Deep anomaly detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NN97U47S","journalArticle","2021","Al-Marridi, Abeer Z.; Mohamed, Amr; Erbad, Aiman","Reinforcement learning approaches for efficient and secure blockchain-powered smart health systems","Computer Networks","","1389-1286","10.1016/j.comnet.2021.108279","https://www.sciencedirect.com/science/article/pii/S1389128621003005","Emerging technological innovation toward e-Health transition is a worldwide priority for ensuring people’s quality of life. Hence, secure exchange and analysis of medical data amongst diverse organizations would increase the efficiency of e-Health systems toward elevating medical phenomena such as outbreaks and acute patients’ disorders. However, medical data exchange is challenging since issues, such as privacy, security, and latency may arise. Thus, this paper introduces Healthchain-RL, an adaptive, intelligent, consortium, and secure Blockchain-powered health system employing artificial intelligence, especially Deep Reinforcement Learning (DRL). Blockchain and DRL technologies show their robust performance in different fields, including healthcare systems. The proposed Healthchain-RL framework aggregates heterogeneous healthcare organizations with different requirements using the power of Blockchain while maintaining an optimized framework via an online intelligent decision-making RL algorithm. Hence, an intelligent Blockchain Manager (BM) was proposed based on the DRL, mainly Deep Q-Learning and it is variations, to optimizes the Blockchain network’s behavior in real-time while considering medical data requirements, such as urgency and security levels. The proposed BM works toward intelligently changing the blockchain configuration while optimizing the trade-off between security, latency, and cost. The optimization model is formulated as a Markov Decision Process (MDP) and solved effectively using three RL-based techniques. These three techniques are Deep Q-Networks (DQN), Double Deep Q-Networks (DDQN), and Dueling Double Deep Q-Networks (D3QN). Finally, a comprehensive comparison is conducted between the proposed techniques and two heuristic approaches. The proposed strategies converge in real-time adaptivity to the system status while maintaining maximum security and minimum latency and cost.","2021-10-09","2025-10-26 22:33:23","2025-10-26 22:33:23","","108279","","","197","","Computer Networks","","","","","","","","","","","","","","","","","","","Blockchain; Reinforcement learning; e-Health; Healthchain-RL; Multi-objective optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57ZV4VST","journalArticle","2021","Sookhak, Mehdi; Jabbarpour, Mohammad Reza; Safa, Nader Sohrabi; Yu, F. Richard","Blockchain and smart contract for access control in healthcare: A survey, issues and challenges, and open issues","Journal of Network and Computer Applications","","1084-8045","10.1016/j.jnca.2020.102950","https://www.sciencedirect.com/science/article/pii/S1084804520304045","Emerging technologies are playing a critical role in the evolution of healthcare systems by presenting eHealth to provide high-quality services and better health to wide-range of patients. Achieving the eHealth goals highly depends on employing modern information and communication technologies (ICTs) to securely and efficiently collect and transmit electronic health records (EHRs) and make them accessible to authorized users and healthcare providers. However, the adoption of EHRs in healthcare providers puts the patients’ privacy and their information security at risk of data breaches. The advent of smart contracts and blockchain technology paves a way for developing efficient EHR access control methods to support secure identification, authentication, and authorization of the clients. This paper delineates an extensive survey on the state-of-the-art blockchain-based access control methods in healthcare domain as a basis for categorizing the existing and future developments in access control area. A thematic taxonomy of the blockchain-based access control methods is also presented to recognize the security issues of the existing methods and highlight the fundamental security requirements to design a granular access control method. This paper also aims for examining the similarities and differences of the traditional access control methods and describes some substantial and outstanding issues and challenges as further directions.","2021-03-15","2025-10-26 22:33:23","2025-10-26 22:33:23","","102950","","","178","","Journal of Network and Computer Applications","","","","","","","","","","","","","","","","","","","Blockchain; Authentication; Authorization; eHealth; Smart contract; Access control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C4KB25C7","journalArticle","2025","Bhuiyan, MD Shahriar Mahmud; Rafi, MD AL; Rodrigues, Gourab Nicholas; Mir, MD Nazmul Hossain; Ishraq, Adit; Mridha, M.F.; Shin, Jungpil","Deep learning for algorithmic trading: A systematic review of predictive models and optimization strategies","Array","","2590-0056","10.1016/j.array.2025.100390","https://www.sciencedirect.com/science/article/pii/S2590005625000177","Algorithmic trading has revolutionized financial markets, offering rapid and efficient trade execution. The integration of deep learning (DL) into these systems has further enhanced predictive capabilities, providing sophisticated models that capture complex, non-linear market patterns. This systematic literature review explores recent advancements in the application of DL algorithms to algorithmic trading with a focus on optimizing financial market predictions. We analyze and synthesize the key DL architectures, such as recurrent neural networks (RNN), long short-term memory (LSTM), convolutional neural networks (CNN), and hybrid models, to evaluate their performance in predicting stock prices, volatility, and market trends. The review highlights current challenges, such as data noise, overfitting, and interpretability, while discussing emerging solutions and future research directions. Our findings provide a comprehensive understanding of how DL reshapes algorithmic trading and its potential to improve decision-making processes in volatile financial environments.","2025-07-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","100390","","","26","","Array","","","","","","","","","","","","","","","","","","","Deep learning; Predictive modeling; Algorithmic trading; Financial market prediction; Stock price forecasting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8VJM3HA","journalArticle","2021","Hewa, Tharaka; Ylianttila, Mika; Liyanage, Madhusanka","Survey on blockchain based smart contracts: Applications, opportunities and challenges","Journal of Network and Computer Applications","","1084-8045","10.1016/j.jnca.2020.102857","https://www.sciencedirect.com/science/article/pii/S1084804520303234","Blockchain is one of the disruptive technical innovation in the recent computing paradigm. Many applications already notoriously hard and complex are fortunate to ameliorate the service with the blessings of blockchain and smart contracts. The decentralized and autonomous execution with in-built transparency of blockchain based smart contracts revolutionize most of the applications with optimum and effective functionality. The paper explores the significant applications which already benefited from the smart contracts. We also highlight the future potential of the blockchain based smart contracts in these applications perspective.","2021-03-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","102857","","","177","","Journal of Network and Computer Applications","","","","","","","","","","","","","","","","","","","Blockchain; Hyperledger Fabric; Ethereum; Smart contracts; Applications; Corda; DLT; Stellar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBBFX4K9","journalArticle","2024","Vecchi, Edoardo; Kardoš, Juraj; Lechekhab, Malik; Wächter, Andreas; Horenko, Illia; Schenk, Olaf","Structure-exploiting interior-point solver for high-dimensional entropy-sparsified regression learning","Journal of Computational Science","","1877-7503","10.1016/j.jocs.2024.102208","https://www.sciencedirect.com/science/article/pii/S1877750324000012","The solution of high-dimensional nonlinear regression problems through standard machine learning approaches often relies on first-order information, due to the numerical and memory challenges arising from the computation of the Hessian matrix and of the higher-order derivatives. While this scenario seems not favorable to second-order methods, here we show that an efficient and modular structure-exploiting interior-point solver can be successfully applied to the recently introduced class of entropy-based methods for regression learning. Specifically, by exploiting the favorable structure of the problem and of the Hessian matrix, we suggest a robust solution strategy based on explicit low-rank updates combined with an iterative Symmetric Quasi-Minimal Residual (SQMR) algorithm to solve the underlying system of linear equations. The results show that the proposed structure-exploiting solver – which relies on the hybrid parallelism and distributed-memory computing paradigm – allows a significant solution time speed-up with respect to a naive solution strategy. Furthermore, through an adequate use of the Message Passing Interface (MPI) and of Open Multi-Processing (OpenMP), the proposed solver enables the solution of large-scale problems on high-performance computing architectures consisting of thousands of compute nodes. The accompanying detailed convergence and performance analyses demonstrate both numerical robustness and high-performance capabilities for increasingly high-dimensional problems.","2024-03-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","102208","","","76","","Journal of Computational Science","","","","","","","","","","","","","","","","","","","Regression learning; Structure-exploiting interior-point solver","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUNJ5CJQ","journalArticle","2022","Yepmo, Véronne; Smits, Grégory; Pivert, Olivier","Anomaly explanation: A review","Data & Knowledge Engineering","","0169-023X","10.1016/j.datak.2021.101946","https://www.sciencedirect.com/science/article/pii/S0169023X21000720","Anomaly detection has been studied intensively by the data mining community for several years. As a result, many methods to detect anomalies have emerged, and others are still under development. But during the recent years, anomaly detection, just like a lot of machine learning tasks, is facing a wall. This wall, erected by the lack of trust of the final users, has slowed down the usage of these algorithms in the real-world situations for which they are designed. Having the best empirical accuracy is not enough anymore; there is a need for algorithms to explain their outputs to the users in order to increase their trust. Consequently, a new expression has emerged recently: eXplainable Artificial Intelligence (XAI). This expression, which gathers all the methods that provide explanations to the output of algorithms has gained popularity, especially with the outbreak of deep learning. A lot of work has been devoted to anomaly detection in the literature, but not as much to anomaly explanation. There is so much work on anomaly detection that several reviews can be found on the topic. In contrast, we were not able to find a survey on anomaly explanation in particular, while there are a lot of surveys on XAI in general or on XAI for neural networks for example. With this paper, we want to provide a comprehensive review of the anomaly explanation field. After a brief recall of some important anomaly detection algorithms, the anomaly explanation methods that we discovered in the literature will be classified according to a taxonomy that we define. This taxonomy stems from an analysis of what is really important when trying to explain anomalies.","2022-01-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","101946","","","137","","Data & Knowledge Engineering","","","","","","","","","","","","","","","","","","","Anomaly detection; Interpretability; Anomaly explanation; Explainable Artificial Intelligence (XAI); Outlier interpretation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U4WMTS4E","journalArticle","2024","Wang, Jianfei; Jiang, Cuiqing; Zhou, Lina; Wang, Zhao","Assessing financial distress of SMEs through event propagation: An adaptive interpretable graph contrastive learning model","Decision Support Systems","","0167-9236","10.1016/j.dss.2024.114195","https://www.sciencedirect.com/science/article/pii/S0167923624000289","Accurate assessment of financial distress of SMEs is critical as it has strong implications for various stakeholders to understand the firm's financial health. Recent studies start to leverage network data and suggest the effect of event propagation for predicting financial distress. Yet such methods face methodological challenges in determining and explaining event propagation due to heterogeneous entities and events. In this research, we propose to extend graph contrastive learning and interpretable machine learning in the context of a firm network formed by distinct entities (e.g., firms and persons) and events (i.e., positive and negative), and employ the propagation influence of events in firm networks for financial distress assessment of SMEs. To this end, we design a novel artifact, i.e., adaptive interpretable heterogeneous graph contrastive learning, by drawing on homophily and social learning theories. Our experimental results demonstrate the effectiveness of the proposed artifacts and suggest the differing effects of positive vs. negative events on the financial distress of SMEs. This research contributes to the IS and explainable graph AI literature by improving the assessment and interpretability of network-based financial distress of SMEs.","2024-05-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","114195","","","180","","Decision Support Systems","","","","","","","","","","","","","","","","","","","Graph neural network; SMEs; Financial distress assessment; Propagation influence of events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XYK7VHA7","journalArticle","2021","Bamakan, Seyed Mojtaba Hosseini; Babaei Bondarti, Alireza; Babaei Bondarti, Parinaz; Qu, Qiang","Blockchain technology forecasting by patent analytics and text mining","Blockchain: Research and Applications","","2096-7209","10.1016/j.bcra.2021.100019","https://www.sciencedirect.com/science/article/pii/S2096720921000142","Information technologies (ITs) have been playing an important role in improving our society, and the fast evolution of ITs creates a competitive environment not only for companies but also for regions. Hence, recognizing the future trend of technologies can be effective in decision-making with regard to technology selection and investment. Blockchain technology with its vast and impressive applications has received considerable attention from researchers, investors, and public agencies. The purpose of this research is to investigate blockchain technology to explore its trends according to their classification by use of the World Intellectual Property Organization (WIPO) database. Furthermore, we particularly evaluate the registered patents in the world's most well-known patent databases such as the USA patent database. We drew the current technology trends in blockchain patents by applying the text mining and clustering approach. The results represent that the registered patents in the USA patent database have been achieved in the growth phase. That means, attention to the blockchain is rising nowadays and most patents focused the cryptocurrencies and their applications in finance. However, blockchain technology is in the emergence phase and is evolving by researchers and inventors.","2021-06-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","100019","","2","2","","Blockchain: Research and Applications","","","","","","","","","","","","","","","","","","","Blockchain technology; Text mining; Patent analysis; Technology forecasting; Technology life cycle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4NAW9FTY","journalArticle","2025","Tao, Feifei; Wang, Wenya; Lu, Rongke","A deep learning-based sentiment flow analysis model for predicting financial risk of listed companies","Engineering Applications of Artificial Intelligence","","0952-1976","10.1016/j.engappai.2025.110522","https://www.sciencedirect.com/science/article/pii/S0952197625005226","With the advancement of natural language processing technology, more studies are applying deep learning models to extract features from unstructured data and predict corporate financial risk through horizontal comparisons. This paper proposes the Sentiment Flow Analysis (SFA) model designed to capture the nuanced emotional dynamics present in corporate annual reports and analyst reports from a longitudinal perspective. By leveraging advanced contextual embeddings from a Transformer architecture and employing a sophisticated recurrent neural network, the model effectively processes sequential data, allowing for a comprehensive understanding of sentiment trends over a five-year period. The effectiveness of our model was validated through experiments predicting the removal of special treatment (ST) status for 344 listed companies under special treatment in 2022 and 2023, achieving a prediction accuracy of up to 82.27%. Compared to state-of-the-art models in the same field, our model demonstrates improvements in prediction accuracy and recall, showcasing the application of Artificial Intelligence (AI) in financial risk assessment.","2025-06-15","2025-10-26 22:33:23","2025-10-26 22:33:23","","110522","","","150","","Engineering Applications of Artificial Intelligence","","","","","","","","","","","","","","","","","","","Recurrent neural networks; Transformer; Financial risk prediction; Sentiment flow analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWII2U9Z","journalArticle","2025","Nguyen, Hung Truong Thanh; Nguyen, Loc Phuc Truong; Cao, Hung","XEdgeAI: A human-centered industrial inspection framework with data-centric Explainable Edge AI approach","Information Fusion","","1566-2535","10.1016/j.inffus.2024.102782","https://www.sciencedirect.com/science/article/pii/S1566253524005608","Recent advancements in deep learning have significantly improved visual quality inspection and predictive maintenance within industrial settings. However, deploying these technologies on low-resource edge devices poses substantial challenges due to their high computational demands and the inherent complexity of Explainable AI (XAI) methods. This paper addresses these challenges by introducing a novel XAI-integrated Visual Quality Inspection framework that optimizes the deployment of semantic segmentation models on low-resource edge devices. Our framework incorporates XAI and the Large Vision Language Model to deliver human-centered interpretability through visual and textual explanations to end-users. This is crucial for end-user trust and model interpretability. We outline a comprehensive methodology consisting of six fundamental modules: base model fine-tuning, XAI-based explanation generation, evaluation of XAI approaches, XAI-guided data augmentation, development of an edge-compatible model, and the generation of understandable visual and textual explanations. Through XAI-guided data augmentation, the enhanced model incorporating domain expert knowledge with visual and textual explanations is successfully deployed on mobile devices to support end-users in real-world scenarios. Experimental results showcase the effectiveness of the proposed framework, with the mobile model achieving competitive accuracy while significantly reducing model size. This approach paves the way for the broader adoption of reliable and interpretable AI tools in critical industrial applications, where decisions must be both rapid and justifiable. Our code for this work can be found at https://github.com/Analytics-Everywhere-Lab/vqixai.","2025-04-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","102782","","","116","","Information Fusion","","","","","","","","","","","","","","","","","","","Explainable Edge AI; Industrial Visual Quality Inspection; Large Vision Language Model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNQFQSCP","journalArticle","2026","Xiong, Ziyi; Liu, Rong; Subramanian, Hemang","Token fraud identification and implications for post-crowdfunding performance","Information & Management","","0378-7206","10.1016/j.im.2025.104242","https://www.sciencedirect.com/science/article/pii/S0378720625001454","Tokens issued by emerging Web3 applications serve multiple roles, including crowdfunding, payment, and governance, during the development of these applications. However, Web3 token fraud damages the trust of stakeholders, potentially contributing to the failure of these applications. We present an end-to-end mechanism for identifying wallet accounts suspected of Web3 token fraud and analyze the impact of such fraud on the performance of Web3 applications post-crowdfunding. First, we develop novel graph neural network models to identify fraudulent wallet accounts within evolving on-chain transaction networks using a crowd-reported fraud dataset. Next, we construct a dynamic ex ante fraud risk profile for each Web3 application by aggregating account-level fraud predictions. Finally, we evaluate the impact of risk profiles on Web3 application performance. Our results indicate a nuanced effect of Web3 token fraud. Web3 token fraud influences both application usage and user base expansion negatively. A prior surge in application usage may intensify the risk of token fraud, while earlier user base expansion can potentially alleviate this risk.","2026-01-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","104242","","1","63","","Information & Management","","","","","","","","","","","","","","","","","","","Fraud detection; Graph neural network; Application performance; Web3 application; Web3 token fraud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6KQPQNG","journalArticle","2025","Sun, Bingzhen; Ye, Jin; Wu, Simin; Qin, Jindong; Chu, Xiaoli","Clinical efficacy evaluation method using dominance-based rough sets and temporal hybrid information systems","European Journal of Operational Research","","0377-2217","10.1016/j.ejor.2025.07.037","https://www.sciencedirect.com/science/article/pii/S0377221725005624","Confronted with diverse treatment schemes for chronic diseases, the quantitative evaluation of their efficacy has become a key research topic in clinical management practice. In reality, the information about patient state often changes dynamically depending on the treatment scheme adopted. This dynamic may alternate between better, worse, and no change in the patient’s condition, which corresponds to the treatment schemes being evaluated as effective, ineffective, or ambiguous. The efficacy evaluation problem is essentially a classification problem with three classes. Based on real clinical scenarios, this study focuses on a class of efficacy evaluation problems with multi-granularity, time series, and hybrid information. In the current research, although many efficacy evaluation methods have been constructed, they still have some limitations in obtaining accurate interpretable evaluation results. On the one hand, the black-box nature of machine learning makes the clinical efficacy evaluation process difficult to interpret. On the other hand, the existing studies cannot achieve personalized efficacy evaluation with three classes. Notably, granular computing is a useful tool for dividing the efficacy of treatment schemes into three classes. To this end, we attempt to develop a novel efficacy evaluation method from the perspective of granular computing to address the considered problems. Specifically, the concept of multi-granularity temporal hybrid decision systems is first introduced to facilitate the representation of decision information. To capture changes in patient information at different time nodes, we define temporal dominance relations to accomplish the granulation of complex information. Furthermore, two temporal dominance-based rough sets are introduced, and their associated properties are explored. Given the applicability of temporal dominance-based fuzzy probabilistic rough sets, we subsequently present a classification method using grey correlation analysis and the given decision rules to evaluate the efficacy of the treatment schemes. Based on this, key attributes affected by each treatment scheme are identified. Through an empirical case of rheumatoid arthritis, we verify the feasibility of this method. The results of the comparison and sensitivity analysis demonstrate the superiority and stability of the proposed method. Overall, this study extends classical dominance-based rough set approaches and their real-world applications, to provide decision support for clinical efficacy evaluation.","2025-07-28","2025-10-26 22:33:23","2025-10-26 22:33:23","","","","","","","European Journal of Operational Research","","","","","","","","","","","","","","","","","","","Classification; Decision rule; Dominance-based rough set; Efficacy evaluation; Temporal hybrid information system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TU4CWFE2","journalArticle","2024","Karmańska, Anna","Descriptive and predictive analysis of the accounting sector","28th International Conference on Knowledge Based and Intelligent information and Engineering Systems (KES 2024)","","1877-0509","10.1016/j.procs.2024.09.695","https://www.sciencedirect.com/science/article/pii/S1877050924027558","This study aims to analyze the financial condition of the accounting sector in Poland. The population consisted of the financial statements of companies from the period 2015-2023. The final sample included 46436 data specimens from 11022 companies during nine consecutive years. The results of the descriptive analysis confirm that the firms from the accounting sector in Poland are in good financial condition despite the complexities posed by the ongoing COVID-19 pandemic and the Russia-Ukraine war. In the predictive analytics, the K-nearest neighbor classifier was employed to predict the occurrence of profit in companies from the accounting sector in Poland. The independent variables in the study were the financial ratios: log of revenue, log of assets, and age of the company. The model was built using the programming language Python and its libraries, including pandas, NumPy, matplotlib, and scikit-learn. The developed model had an accuracy of 78%. The results of this study showed that among the analyzed variables, company size measured by the log of revenue is the most essential feature in predicting profit. This study makes four main contributions. First, it presents the financial health analysis of Poland’s accounting sector and extends the literature on building models using machine learning algorithms. The developed model is based on real financial data. Second, it provides a methodology for designing and implementing the ML approach for scientists. Third, these findings are pivotal considerations for investors evaluating the financial condition of the accounting sector and potential future growth. Finally, it can be helpful for managers to make better data-driven decisions by identifying trends in the financial parameters and predicting future performance using an ML model. The findings must be interpreted in light of certain limitations; the main concern is that this study focused only on accounting firms from Poland.","2024-01-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","1865-1874","","","246","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","machine learning; prediction; accounting offices; accounting sector; financial statement analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ACWC2X9","journalArticle","2024","Dobrojevic, Milos; Jovanovic, Luka; Babic, Lepa; Cajic, Miroslav; Zivkovic, Tamara; Zivkovic, Miodrag; Muthusamy, Suresh; Antonijevic, Milos; Bacanin, Nebojsa","Cyberbullying Sexism Harassment Identification by Metaheurustics-Tuned eXtreme Gradient Boosting","Computers, Materials and Continua","","1546-2218","10.32604/cmc.2024.054459","https://www.sciencedirect.com/science/article/pii/S1546221824006532","Cyberbullying is a form of harassment or bullying that takes place online or through digital devices like smartphones, computers, or tablets. It can occur through various channels, such as social media, text messages, online forums, or gaming platforms. Cyberbullying involves using technology to intentionally harm, harass, or intimidate others and may take different forms, including exclusion, doxing, impersonation, harassment, and cyberstalking. Unfortunately, due to the rapid growth of malicious internet users, this social phenomenon is becoming more frequent, and there is a huge need to address this issue. Therefore, the main goal of the research proposed in this manuscript is to tackle this emerging challenge. A dataset of sexist harassment on Twitter, containing tweets about the harassment of people on a sexual basis, for natural language processing (NLP), is used for this purpose. Two algorithms are used to transform the text into a meaningful representation of numbers for machine learning (ML) input: Term frequency inverse document frequency (TF-IDF) and Bidirectional encoder representations from transformers (BERT). The well-known eXtreme gradient boosting (XGBoost) ML model is employed to classify whether certain tweets fall into the category of sexual-based harassment or not. Additionally, with the goal of reaching better performance, several XGBoost models were devised conducting hyperparameter tuning by metaheuristics. For this purpose, the recently emerging Coyote optimization algorithm (COA) was modified and adjusted to optimize the XGBoost model. Additionally, other cutting-edge metaheuristics approach for this challenge were also implemented, and rigid comparative analysis of the captured classification metrics (accuracy, Cohen kappa score, precision, recall, and F1-score) was performed. Finally, the best-generated model was interpreted by Shapley additive explanations (SHAP), and useful insights were gained about the behavioral patterns of people who perform social harassment.","2024-09-12","2025-10-26 22:33:23","2025-10-26 22:33:23","","4997-5027","","3","80","","Computers, Materials and Continua","","","","","","","","","","","","","","","","","","","TF-IDF; XGBoost; NLP; BERT; Coyote optimization algorithm; metaheuristics; online harassment and cyberbullying","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9UNDKZS","journalArticle","2023","Błażejewski, Andrzej; Pecolt, Sebastian; Królikowski, Tomasz; Grunt, Maciej; Bielicki, Filip","Project of Innovative Open Multi-domain Early Warning Platform Enviwise for Adverse Events in Water Bodies and Streams","27th International Conference on Knowledge Based and Intelligent Information and Engineering Sytems (KES 2023)","","1877-0509","10.1016/j.procs.2023.10.266","https://www.sciencedirect.com/science/article/pii/S1877050923014242","This project aims to develop an innovative, open multi-domain early warning platform to monitor adverse events in water bodies and streams, such as salinity increase, acidification, temperature rise, chlorophyll content, etc. The platform involves monitoring dispersed measurement points, acquiring data from measurement stations in the form of autonomous buoys equipped with sensor sets tailored to individual needs. The platform enables remote and distributed monitoring of key locations in lakes and rivers for stakeholders, such as local governments, water managers, and businesses impacting water reservoirs. The open data aggregation system and the universal technological solution in the form of a measurement buoy will allow the acquisition of desired chemical and biological parameters, in line with the Water Framework Directive, using market-available and industry-recognized sensors. The planned buoy construction will accommodate both wired sensors directly connected to the measurement station and data acquisition from locally dispersed measurement points communicating wirelessly with the measurement station-buoy. With built-in machine learning and data analysis mechanisms, the platform will utilize a minimal number of measurement stations to achieve the desired level of data acquisition. The dispersion of sensors and the autonomy of measurement stations will ensure flexibility and scalability of measurements.","2023-01-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","2743-2753","","","225","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","IoT; monitoring buoy; sensors; water quality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETZ3GTKR","journalArticle","2025","Gu, Tong; Han, Min; He, Songlin; Chen, Xiaotong; Lu, Hongchun; Wang, Zhizhou","Online knowledge distillation enabled multi-hop graph attention networks for anonymous transaction regulation in blockchain","Applied Soft Computing","","1568-4946","10.1016/j.asoc.2025.113644","https://www.sciencedirect.com/science/article/pii/S156849462500955X","Blockchain technology holds immense significance as it revolutionizes trust mechanisms and enhances value transfer efficiency, exerting a disruptive influence on various industries. However, security incidents such as fraud and hacking have become primary obstacles to the healthy development of blockchain. Despite the admirable designs of numerous existing blockchain platforms, which prioritize anonymity for transactional privacy, the ever-expanding scale of transaction data poses challenges to the feasibility and effectiveness of current regulatory approaches. In this paper, we examine blockchain transactions, treating them as graph data, and present a framework dubbed BTGuard, with the primary objective of exposing anomalies in anonymous transactions. Specifically, we extract hierarchical k-hop node features from the transaction graph to train an ensemble model of graph attention networks (GATs), which provides richer contextual information. An online knowledge distillation method is then seamlessly integrated into the training pipeline to facilitate mutual learning by passing soft labels among the GATs, thus building the underlying GAT into a powerful anomaly detection model and eliminating the use of sophisticated network architectures. Furthermore, a community detection technique is employed to meticulously analyze the propagation paths and associated nodes of detected anomalous transactions, facilitating penetrating transaction regulation. Extensive experiments demonstrate that our approach achieves superior performance compared to several representative methods, improving the F1-score in two real-world datasets by 2.3% and 2.0%, respectively.","2025-11-01","2025-10-26 22:33:23","2025-10-26 22:33:23","","113644","","","183","","Applied Soft Computing","","","","","","","","","","","","","","","","","","","Blockchain; Community detection; Graph attention network; Online knowledge distillation; Transaction regulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
