"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WMD3CLM3","journalArticle","2021","Ferreira, Francisco; Lourenco, Nuno; Cabral, Bruno; Fernandes, Joao Paulo","When Two are Better Than One: Synthesizing Heavily Unbalanced Data","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2021.3126656","","Nowadays, data is king and if treated and used properly it promises to give organizations a competitive edge over rivals by enabling them to develop and design Intelligent Systems to improve their services. However, they need to fully comply with not only ethical but also regulatory obligations, where, e.g., privacy (strictly) needs to be respected when using or sharing data, thus protecting both the interests of users and organizations. Fraud Detection systems are examples of such systems where Machine Learning algorithms leverage information to classify financial transactions as legitimate or illicit. The data used to create these solutions is usually highly structured and contains categorical and continuous features characterised by complex distributions. One of the main challenges of fraud detection is concerned with the scarcity of fraudulent instances which results in highly unbalanced datasets. Additionally, privacy is crucial, and it is usually forbidden, or not possible, to share the data of organizations and individuals for creating or improving models.In this paper we propose a framework for private data sharing based on synthetic data generation using Generative Adversarial Networks (GAN) that learns the specificities of financial transactions data and generates fictitious data that keeps the utility of the original datasets. Our proposal, called Duo-GAN, uses two GAN generators to handle the data imbalance problem, one generator for fraudulent instances and the other for legitimate instances. With this approach, we observed, at most, a 5% disparity in F1 scores between classifiers trained and tested with actual data and the ones trained with synthetic data and tested with actual data.","2021","2025-10-26 22:29:02","2025-10-26 22:29:02","","150459-150469","","","9","","","","","","","","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","","English","","","","","","","Place: 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA Type: Article","","/Users/damaral/Zotero/storage/IBX8TTI3/Ferreira et al. - 2021 - When Two are Better Than One Synthesizing Heavily Unbalanced Data.pdf","","Fraud detection; Data models; machine learning; privacy; Training; Data privacy; Generative adversarial networks; Feeds; generative adversarial networks; Generators; Image synthesis; synthetic data generation; tabular data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAXHPWJS","journalArticle","2022","Ileberi, Emmanuel; Sun, Yanxia; Wang, Zenghui","A machine learning based credit card fraud detection using the GA algorithm for feature selection","JOURNAL OF BIG DATA","","","10.1186/s40537-022-00573-8","","The recent advances of e-commerce and e-payment systems have sparked an increase in financial fraud cases such as credit card fraud. It is therefore crucial to implement mechanisms that can detect the credit card fraud. Features of credit card frauds play important role when machine learning is used for credit card fraud detection, and they must be chosen properly. This paper proposes a machine learning (ML) based credit card fraud detection engine using the genetic algorithm (GA) for feature selection. After the optimized features are chosen, the proposed detection engine uses the following ML classifiers: Decision Tree (DT), Random Forest (RF), Logistic Regression (LR), Artificial Neural Network (ANN), and Naive Bayes (NB). To validate the performance, the proposed credit card fraud detection engine is evaluated using a dataset generated from European cardholders. The result demonstrated that our proposed approach outperforms existing systems.","2022-02-25","2025-10-26 22:29:02","2025-10-26 22:29:02","","","","1","9","","","","","","","","SPRINGERNATURE","","English","","","","","","","Place: CAMPUS, 4 CRINAN ST, LONDON, N1 9XW, ENGLAND Type: Article","","/Users/damaral/Zotero/storage/9AL25UJF/Ileberi et al. - 2022 - A machine learning based credit card fraud detection using the GA algorithm for feature selection.pdf","","Cybersecurity; Machine learning; Fraud detection; Genetic algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DE3KBWL","journalArticle","2022","Wang, Haibo; Wang, Wendy; Liu, Yi; Alidaee, Bahram","Integrating Machine Learning Algorithms With Quantum Annealing Solvers for Online Fraud Detection","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2022.3190897","","Machine learning has been increasingly applied in identification of fraudulent transactions. However, most application systems detect duplicitous activities after they have already occurred, not at or near real time. Since spurious transactions are far fewer than the normal ones, the highly imbalanced data makes fraud detection very challenging and calls for ways to address it beyond the traditional machine learning approach. This study has proposed a detection framework, and implemented it using quantum machine learning (QML) approach by applying Support Vector Machine (SVM) enhanced with quantum annealing solvers. To evaluate its detection performance, we have further implemented twelve machine learning methods, and compared the performance of QML application with these machine learning implementations on two datasets: Israel credit card transactions (non-time series) which is moderately imbalanced, and a bank loan dataset (time series) that is highly imbalanced. The result shows that, the quantum enhanced SVM has categorically outperformed the rest in both speed and accuracy with the bank loan dataset. However, its detection accuracy is similar to others with Israel credit card transactions data. Furthermore, for both datasets, feature selection has been shown to significantly improve the detection speed, although the improvement on accuracy is marginal. These findings have demonstrated the potential of QML applications on time series based, highly imbalanced data, and the merit of traditional machine learning approaches in non-time series data. This study provides insight on selecting appropriate approach with different types of datasets while taking into consideration the tradeoffs of speed, accuracy, and cost.","2022","2025-10-26 22:29:02","2025-10-26 22:29:02","","75908-75917","","","10","","","","","","","","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","","English","","","","","","","Place: 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA Type: Article","","/Users/damaral/Zotero/storage/2MHV2I7S/Wang et al. - 2022 - Integrating Machine Learning Algorithms With Quantum Annealing Solvers for Online Fraud Detection.pdf","","Machine learning; Fraud detection; machine learning; Credit cards; Business; Machine learning algorithms; Kernel; quantum computing; Support vector machine classification; Time series analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6UTYHDIG","journalArticle","2025","Hu, Jingchao; Zhang, Yaodong; Zhang, Hao","Hybrid optimization and deep learning for enhancing accuracy in fraud detection using big data techniques","PEER-TO-PEER NETWORKING AND APPLICATIONS","","1936-6442","10.1007/s12083-025-01971-4","","In the current digital age, fraud detection has grown progressively more important, where large-scale transactions are processed in real time, posing challenges for conventional detection methods. The proliferation of big data in financial systems has introduced complexities in analyzing massive, high-dimensional datasets, necessitating advanced techniques to ensure accurate and timely fraud detection. These approaches do not solve the problems of imbalance and redundancy of data in the traditional way. This research work presents an enhanced fraud detection framework using Bi-directional Long Short-Term Memory (Bi-LSTM) networks for detecting anomalies and marking possibly fraudulent transactions. The parameters of the proposed model are then optimized through Grey Wolf Optimization (GWO) for better prediction of parameters and reduction of computational time. The suggested model is trained and validated using the Kaggle Credit Card Fraud Detection dataset. Principal Component Analysis (PCA) is the dimensionality reduction technique utilized for high-dimensional data. Additionally, samples of the minority classes (fraudulent transactions) are synthesized using the Synthetic Minority Over-Sampling Technique (SMOTE), which is used to rectify the dataset's imbalance. First, the Big Bang Big Crunch (BBBC) algorithm is used to choose the optimum input features for the Bi-LSTM model. Significant improvements in fraud detection are also demonstrated by the suggested GWO-Bi-LSTM framework; the quantitative outcomes include 96.2% recall, 97.4% accuracy, 95.9% precision, and 96.0% F1-score. These results are better than the baseline methods, which proves the efficiency of the proposed hybrid technique in identifying fraudulent transactions. The incorporation of state-of-the-art optimization techniques, feature reduction and deep learning models offers a reliable solution for fraud detection in big data business transactions.","2025-08","2025-10-26 22:29:02","2025-10-26 22:29:02","","","","4","18","","","","","","","","SPRINGER","","English","","","","","","","Place: ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES Type: Article","","/Users/damaral/Zotero/storage/KAR6P455/Hu et al. - 2025 - Hybrid optimization and deep learning for enhancing accuracy in fraud detection using big data techn.pdf","","Big data; Fraud detection; ML; Business transactions; Grey wolf optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PPJJ72J","journalArticle","2025","Ranganatha, H. R.; Mustafa, A. Syed","Enhancing fraud detection efficiency in mobile transactions through the integration of bidirectional 3d Quasi-Recurrent Neural network and blockchain technologies","EXPERT SYSTEMS WITH APPLICATIONS","","0957-4174","10.1016/j.eswa.2024.125179","","Cases of financial fraud are increasing despite recent technical breakthroughs. It is tough to find authentic financial transaction data due to privacy issues and a lack of inter-organization synergy. However, for technologies based on data, such as machine learning to function accurately inside practical systems, they require actual data. This manuscript proposes a Fraud Detection (FD) Efficiency in Mobile Transactions through the Integration of Bidirectional 3D Quasi-Recurrent Neural Networks and Proof of Voting consensus Blockchain Technologies (Bi-3DQRNN-PoV-FD-MT). A dataset of Bitcoin transactions is employed in the suggested model. The banking sector's Bitcoin transactions serve as the foundation for this dataset. Then the data balancing is performed using a Self-Adaptive Synthetic Over-Sampling Technique (SASOS). Then, the proposed framework utilizes the Bi-3DQRNN to determine if the information is fraudulent or not. Moreover, an intelligent Enhanced Artificial Gorilla Troops (EAGTO) Optimization algorithm is introduced to tune the weights of the model parameters. A blockchain-based proof of Voting (PoV) consensus algorithm is integrated with the proposed model for forecasting upcoming transactions. The developed scheme is instigated in Python and the performance provides 12.09%, 8.91%, and 6.92% higher accuracy compared with existing techniques like K-nearest neighbor- Distributed Blockchain Consortium (KNN-DBC), Decision tree-Ethereum blockchain-enabled smart contract (DT-EBSC) and Heterogeneous Graph Transformer Networks-Ethereum smart contract (HGTN-ESC).","2025-01-15","2025-10-26 22:29:02","2025-10-26 22:29:02","","","","","260","","","","","","","","PERGAMON-ELSEVIER SCIENCE LTD","","English","","","","","","","Place: THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND Type: Article","","/Users/damaral/Zotero/storage/8V8UPUKG/Ranganatha and Mustafa - 2025 - Enhancing fraud detection efficiency in mobile transactions through the integration of bidirectional.pdf","","Deep learning; Anomaly detection; Blockchain technology; Fraud detection; Bitcoin; Mobile transactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WP39MUMX","journalArticle","2024","Ileberi, Emmanuel; Sun, Yanxia","A Hybrid Deep Learning Ensemble Model for Credit Card Fraud Detection","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2024.3502542","","The rising volume of online transactions has concurrently increased the incidence of credit card fraud, presenting severe challenges to financial institutions and consumers alike. Traditional fraud detection techniques often fail to adapt to the sophisticated and evolving strategies employed by fraudsters, resulting in significant financial losses. This study introduces a novel hybrid deep learning ensemble model to enhance credit card fraud detection. The proposed model integrates Convolutional Neural Networks (CNN), Long Short-Term Memory Networks (LSTM), and Transformers as base learners, with Extreme Gradient Boosting (XGBoost) serving as the meta-learner. The experimental results demonstrate that the hybrid ensemble significantly outperforms individual base learners and traditional methods, with a sensitivity of 0.961, specificity of 0.999, and area under the receiver operating characteristic curve (AUC-ROC) of 0.972 using the European Credit Card Dataset. This research demonstrates the effectiveness of hybrid deep learning techniques in addressing the complexities of credit card fraud detection, thereby contributing to the development of more secure and reliable financial systems.","2024","2025-10-26 22:29:03","2025-10-26 22:29:03","","175829-175838","","","12","","","","","","","","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","","English","","","","","","","Place: 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA Type: Article","","/Users/damaral/Zotero/storage/HUF75V32/Ileberi and Sun - 2024 - A Hybrid Deep Learning Ensemble Model for Credit Card Fraud Detection.pdf","","Deep learning; Fraud; Feature extraction; Data models; machine learning; Credit cards; Adaptation models; Stacking; Long short term memory; Transformers; Europe; CNN; LSTM; transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MS99NW6S","journalArticle","2023","Al Balawi, Salwa; Aljohani, Njood","Credit-card Fraud Detection System using Neural Networks","INTERNATIONAL ARAB JOURNAL OF INFORMATION TECHNOLOGY","","1683-3198","10.34028/iajit/20/2/10","","Recently, with the development of online transactions, the credit-card transactions begun to be the most prevalent online payment methods. Credit-card fraud refers to the use fake Credit-Cards to purchase goods without paying. With the fast research and development in the area of information technology and data mining methods including the neural networks and decision trees, to advanced machine learning and deep learning methods, researchers have proposed a wide range of antifraud systems. Mainly, the Machine Learning (ML) and Deep Learning (DL) methods are employed to perform the fraud detection task. This paper aims to explore the existing credit-card fraud detection methods, and categorize them into two main categories. In addition, we investigated the deployment of neural network models with credit-card fraud detection problem, since we employed the Artificial Neural Network (ANN) and Convolutional Neural Network (CNN). ANN and CNN models are implemented and assessed using a credit-card dataset. The main contribution of this paper focuses on increasing the fraud -detection classification accuracy through developing an efficient deep neural network model.","2023-03","2025-10-26 22:29:03","2025-10-26 22:29:03","","234-241","","2","20","","","","","","","","ZARKA PRIVATE UNIV","","English","","","","","","","Place: COLL COMPUTING & INFORMATION SOC, PO BOX 132222, ZARQA, 13132, JORDAN Type: Article","","/Users/damaral/Zotero/storage/D7XR6JCX/Al Balawi and Aljohani - 2023 - Credit-card Fraud Detection System using Neural Networks.pdf","","machine learning; fraud detection; deep learning; neural networks; classifications; Credit-card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BUCU65R6","journalArticle","2024","Abdullah, Nor Fadzilah; Kairaldeen, Ammar Riadh; Abu-Samah, Asma; Nordin, Rosdiadee","Machine Learning-Based Transactions Anomaly Prediction for Enhanced IoT Blockchain Network Security and Performance","KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS","","1976-7277","10.3837/tiis.2024.07.014","","The integration of blockchain technology with the rapid growth of Internet of Things (IoT) devices has enabled secure and decentralised data exchange. However, security vulnerabilities and performance limitations remain significant challenges in IoT blockchain networks. This work proposes a novel approach that combines transaction representation and machine learning techniques to address these challenges. Various clustering techniques, including kmeans, DBSCAN, Gaussian Mixture Models (GMM), and Hierarchical clustering, were employed to effectively group unlabelled transaction data based on their intrinsic characteristics. Anomaly transaction prediction models based on classifiers were then developed using the labelled data. Performance metrics such as accuracy, precision, recall, and F1-measure were used to identify the minority class representing specious transactions or security threats. The classifiers were also evaluated on their performance using balanced and unbalanced data. Compared to unbalanced data, balanced data resulted in an overall average improvement of approximately 15.85% in accuracy, 88.76% in precision, 60% in recall, and 74.36% in F1-score. This demonstrates the effectiveness of each classifier as a robust classifier with consistently better predictive performance across various evaluation metrics. Moreover, the k-means and GMM clustering techniques outperformed other techniques in identifying security threats, underscoring the importance of appropriate feature selection and clustering methods. The findings have practical implications for reinforcing security and efficiency in real-world IoT blockchain networks, paving the way for future investigations and advancements.","2024-07-31","2025-10-26 22:29:03","2025-10-26 22:29:03","","1986-2009","","7","18","","","","","","","","KSII-KOR SOC INTERNET INFORMATION","","English","","","","","","","Place: KOR SCI & TECHNOL CTR, 409 ON 4TH FLR, MAIN BLDG, 635-4 YEOKSAM 1-DONG, GANGNAM-GU, SEOUL 00000, SOUTH KOREA Type: Article","","/Users/damaral/Zotero/storage/8BJJM5JP/Abdullah et al. - 2024 - Machine Learning-Based Transactions Anomaly Prediction for Enhanced IoT Blockchain Network Security.pdf","","Blockchain; Security; Privacy; Machine learning; Fraud detection; Clustering algorithms; Internet of Things (IoT); Anomaly prediction; Legitimate transactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D2JDIBUJ","journalArticle","2025","Alarfaj, Fawaz Khaled; Shahzadi, Shabnam","Enhancing Fraud Detection in Banking With Deep Learning: Graph Neural Networks and Autoencoders for Real-Time Credit Card Fraud Prevention","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2024.3466288","","Under the umbrella of artificial intelligence (AI), deep learning enables systems to cluster data and provide incredibly accurate results. This study explores deep learning for fraud detection, utilizing Graph Neural Networks (GNNs) and Autoencoders to enhance business practices and reduce fraudulent activities in large organizations. For real-time fraud detection, we propose Graph neural network with lambda architecture while for credit card fraud detection, we use an autoencoder, validated through case studies from two banks. The findings demonstrate that these methods effectively detect fraud with balance of precision and recall, improving the efficiency of banking systems. Python is employed for analysis, emphasizing the ability of deep learning to manage and prevent fraud in real-time on dynamic datasets. In the end, this study concludes that by using deep learning algorithms, we can control online credit card fraud detection in banks, improve the efficiency of the banking system. We can manage fraudulent activity in real-time and on dynamic datasets by utilizing deep learning algorithms, which allows for ongoing improvement of the fraud detection and prevention system.","2025","2025-10-26 22:29:03","2025-10-26 22:29:03","","20633-20646","","","13","","","","","","","","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","","English","","","","","","","Place: 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA Type: Article","","/Users/damaral/Zotero/storage/M6VLYIIZ/Alarfaj and Shahzadi - 2025 - Enhancing Fraud Detection in Banking With Deep Learning Graph Neural Networks and Autoencoders for.pdf","","Banking; Deep learning; Fraud; Real-time systems; credit card; Credit cards; fraud detection; autoencoders; Business intelligence; Detection algorithms; graph neural network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N5RDGU74","journalArticle","2023","Xie, Sumin; Liu, Ling; Sun, Guang; Pan, Bin; Lang, Lin; Guo, Peng","Enhanced E-commerce Fraud Prediction Based on a Convolutional Neural Network Model","CMC-COMPUTERS MATERIALS & CONTINUA","","1546-2218","10.32604/cmc.2023.034917","","The rapidly escalating sophistication of e-commerce fraud in recent years has led to an increasing reliance on fraud detection methods based on machine learning. However, fraud detection methods based on conventional machine learning approaches suffer from several problems, including an exces-sively high number of network parameters, which decreases the efficiency and increases the difficulty of training the network, while simultaneously leading to network overfitting. In addition, the sparsity of positive fraud incidents relative to the overwhelming proportion of negative incidents leads to detec-tion failures in trained networks. The present work addresses these issues by proposing a convolutional neural network (CNN) framework for detecting e -commerce fraud, where network training is conducted using historical market transaction data. The number of network parameters reduces via the local perception field and weight sharing inherent in the CNN framework. In addition, this deep learning framework enables the use of an algorithmic -level approach to address dataset imbalance by focusing the CNN model on minority data classes. The proposed CNN model is trained and tested using a large public e-commerce service dataset from 2018, and the test results demonstrate that the model provides higher fraud prediction accuracy than existing state-of-the-art methods.","2023","2025-10-26 22:29:03","2025-10-26 22:29:03","","1107-1117","","1","75","","","","","","","","TECH SCIENCE PRESS","","English","","","","","","","Place: 871 CORONADO CENTER DR, SUTE 200, HENDERSON, NV 89052 USA Type: Article","","/Users/damaral/Zotero/storage/JRIUMZFH/Xie et al. - 2023 - Enhanced E-commerce Fraud Prediction Based on a Convolutional Neural Network Model.pdf","","detection; fraud; CNN model; e -commerce","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UP23GGE2","journalArticle","2024","Sulaiman, Sumaya S.; Nadher, Ibraheem; Hameed, Sarab M.","Credit Card Fraud Detection Using Improved Deep Learning Models","CMC-COMPUTERS MATERIALS & CONTINUA","","1546-2218","10.32604/cmc.2023.046051","","Fraud of credit cards is a major issue for financial organizations and individuals. As fraudulent actions become more complex, a demand for better fraud detection systems is rising. Deep learning approaches have shown promise in several fields, including detecting credit card fraud. However, the efficacy of these models is heavily dependent on the careful selection of appropriate hyperparameters. This paper introduces models that integrate deep learning models with hyperparameter tuning techniques to learn the patterns and relationships within credit card transaction data, thereby improving fraud detection. Three deep learning models: AutoEncoder (AE), Convolution Neural Network (CNN), and Long Short -Term Memory (LSTM) are proposed to investigate how hyperparameter adjustment impacts the efficacy of deep learning models used to identify credit card fraud. The experiments conducted on a European credit card fraud dataset using different hyperparameters and three deep learning models demonstrate that the proposed models achieve a tradeoff between detection rate and precision, leading these models to be effective in accurately predicting credit card fraud. The results demonstrate that LSTM significantly outperformed AE and CNN in terms of accuracy (99.2%), detection rate (93.3%), and area under the curve (96.3%). These proposed models have surpassed those of existing studies and are expected to make a significant contribution to the field of credit card fraud detection.","2024","2025-10-26 22:29:03","2025-10-26 22:29:03","","1049-1069","","1","78","","","","","","","","TECH SCIENCE PRESS","","English","","","","","","","Place: 871 CORONADO CENTER DR, SUTE 200, HENDERSON, NV 89052 USA Type: Article","","/Users/damaral/Zotero/storage/IKJDA9NX/Sulaiman et al. - 2024 - Credit Card Fraud Detection Using Improved Deep Learning Models.pdf","","deep learning; autoencoder; hyperparameter tuning; Card fraud detection; convolution neural network; long short- term memory; resampling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9LFILW5K","journalArticle","2024","Huot, Chansreynich; Heng, Sovanmonynuth; Kim, Tae-Kyung; Han, Youngsun","Quantum Autoencoder for Enhanced Fraud Detection in Imbalanced Credit Card Dataset","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2024.3496901","","Credit card fraud detection is crucial for financial security which entails identifying unauthorized transactions that can result in significant financial losses. Detection is inherently challenging due to the rarity and indistinguishability of fraudulent transactions from genuine ones, which makes it an anomaly detection problem. Traditional detection systems struggle with the highly imbalanced nature of transaction datasets, where genuine transactions vastly outnumber fraudulent cases. In response to these challenges, we propose a novel detection model utilizing Quantum AutoEncoders-based Fraud Detection (QAE-FD). Our approach leverages quantum computing principles to enhance anomaly detection capabilities by encoding transaction data into compressed quantum states and optimizing the model against a loss function that evaluates the fidelity in flagging fraudulent transactions. The efficacy of the QAE-FD model is tested on a real-world credit card transaction dataset, achieving a G-mean of 0.946 and an AUC of 0.947 which demonstrates superior performance compared to existing models. Our results indicate that QAE-FD has not only higher accuracy in fraud detection but also better computational efficiency. The integration of quantum autoencoders is a promising advancement in the field of anomaly detection for credit card fraud, addressing the limitations of imbalanced datasets and offering a scalable solution for real-time detection systems.","2024","2025-10-26 22:29:03","2025-10-26 22:29:03","","169671-169682","","","12","","","","","","","","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","","English","","","","","","","Place: 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA Type: Article","","/Users/damaral/Zotero/storage/ACVDH6GY/Huot et al. - 2024 - Quantum Autoencoder for Enhanced Fraud Detection in Imbalanced Credit Card Dataset.pdf","","Quantum computing; Anomaly detection; Fraud; Real-time systems; Credit cards; Computational modeling; credit card fraud detection; Integrated circuit modeling; Noise; Computational efficiency; imbalanced dataset; quantum autoencoder (QAE); quantum machine learning (QML); Quantum state","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F2VR5VTC","journalArticle","2023","Karthikeyan, T.; Govindarajan, M.; Vijayakumar, V.","Intelligent Financial Fraud Detection Using Artificial Bee Colony Optimization Based Recurrent Neural Network","IN℡LIGENT AUTOMATION AND SOFT COMPUTING","","1079-8587","10.32604/iasc.2023.037606","","Frauds don't follow any recurring patterns. They require the use of unsupervised learning since their behaviour is continually changing. Fraud-sters have access to the most recent technology, which gives them the ability to defraud people through online transactions. Fraudsters make assumptions about consumers' routine behaviour, and fraud develops swiftly. Unsupervised learning must be used by fraud detection systems to recognize online payments since some fraudsters start out using online channels before moving on to other techniques. Building a deep convolutional neural network model to identify anomalies from conventional competitive swarm optimization pat-terns with a focus on fraud situations that cannot be identified using historical data or supervised learning is the aim of this paper Artificial Bee Colony (ABC). Using real-time data and other datasets that are readily available, the ABC-Recurrent Neural Network (RNN) categorizes fraud behaviour and compares it to the current algorithms. When compared to the current approach, the findings demonstrate that the accuracy is high and the training error is minimal in ABC_RNN. In this paper, we measure the Accuracy, F1 score, Mean Square Error (MSE) and Mean Absolute Error (MAE). Our system achieves 97% accuracy, 92% precision rate and F1 score 97%. Also we compare the simulation results with existing methods.","2023","2025-10-26 22:29:03","2025-10-26 22:29:03","","1483-1498","","2","37","","","","","","","","TECH SCIENCE PRESS","","English","","","","","","","Place: 871 CORONADO CENTER DR, SUTE 200, HENDERSON, NV 89052 USA Type: Article","","/Users/damaral/Zotero/storage/XRMWQEGR/Karthikeyan et al. - 2023 - Intelligent Financial Fraud Detection Using Artificial Bee Colony Optimization Based Recurrent Neura.pdf","","classification; credit card; online transaction; deep learning; neural network; optimization; Fraud activity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNRQLKLM","journalArticle","2025","Akour, Iman; Mohamed, Nour; Salloum, Said","Hybrid CNN-LSTM With Attention Mechanism for Robust Credit Card Fraud Detection","IEEE ACCESS","","2169-3536","10.1109/ACCESS.2025.3583253","","In an era marked by rapid technological advancements and a global shift toward cashless transactions, credit card fraud has emerged as a significant challenge, causing substantial financial losses and threatening the security of consumers and financial institutions. The exponential growth of online payments necessitates more effective fraud detection mechanisms. Traditional fraud detection methods, including rule-based systems and basic statistical analyses, struggle to keep pace with the evolving strategies employed by fraudsters. This paper proposes a hybrid fraud detection model integrating Convolutional Neural Networks (CNNs), Long Short-Term Memory (LSTM) networks, and an attention mechanism to address these challenges. Each component of the hybrid model is designed to capture specific behavioral representations, with CNNs focusing on spatial features, LSTMs handling temporal sequences, and the attention mechanism highlighting the most relevant features. We utilized a benchmark dataset and applied the Synthetic Minority Over-sampling Technique (SMOTE) to balance the class distribution. Extensive data preprocessing was conducted to ensure compatibility with the model's input requirements. The experimental results demonstrated that our hybrid model significantly outperforms traditional machine learning algorithms, achieving an accuracy of 99.93% and a recall of 0.89 on the Credit Card Fraud dataset (CCF). These results highlight the model's ability to detect fraudulent activities with high precision and reliability. Our hybrid CNN-LSTM-Attention model improves fraud detection by addressing both spatial and temporal data features while dynamically focusing on critical elements. This work not only contributes to the advancement of fraud detection techniques but also provides a framework for future research.","2025","2025-10-26 22:29:04","2025-10-26 22:29:04","","114056-114068","","","13","","","","","","","","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","","English","","","","","","","Place: 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA Type: Article","","/Users/damaral/Zotero/storage/9ZYT3BT3/Akour et al. - 2025 - Hybrid CNN-LSTM With Attention Mechanism for Robust Credit Card Fraud Detection.pdf","","detection; Fraud; Feature extraction; Data models; Convolutional neural networks; Credit cards; Accuracy; Long short term memory; convolutional neural networks; Classification tree analysis; Data preprocessing; credit card fraud; Attention mechanisms; Attention; long-short term memory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZBPPCNF","journalArticle","2025","Mousavian, Seyedmohammad; Miah, Shah J.","Review of artificial intelligence-based applications for money laundering detection","IN℡LIGENT SYSTEMS WITH APPLICATIONS","","","10.1016/j.iswa.2025.200572","","Since studies of pattern recognition for detecting money laundering have overflowed with various outcomes, effective applications of artificial intelligence (AI) for delivering pre<acute accent>cised outcomes are still emerging. In this paper, we evaluate AI-based approaches for their performance measure (e.g., accuracy), data requirement, processing speed, and cost-effectiveness in detecting money laundering activities, find related gaps, and suggest possible courses of action. Adopting a smart literature review analysis, including PRISMA and a topic modeling technique, this study examines published peer-reviewed and conference articles from 2015 to June 2023. The study identifies dominant topics in the period, concluding that AI-based solutions have increasingly been deployed in detecting money laundering, though they face various challenges in application. It also emphasizes that AI solutions are required to be evaluated to measure their performance before applying to large-scale problem-solving.","2025-09","2025-10-26 22:29:04","2025-10-26 22:29:04","","","","","27","","","","","","","","ELSEVIER","","English","","","","","","","Place: RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS Type: Review","","/Users/damaral/Zotero/storage/Z2GDVJEI/Mousavian and Miah - 2025 - Review of artificial intelligence-based applications for money laundering detection.pdf","","Money laundering; Artificial intelligence; Topic modeling; Detection solutions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
