"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5ZVSXCRI","journalArticle","2024","Fadhel, Mohammed A.; Duhaim, Ali M.; Albahri, A. S.; Al-Qaysi, Z. T.; Aktham, M. A.; Chyad, M. A.; Abd-Alaziz, Wael; Albahri, O. S.; Alamoodi, A.H.; Alzubaidi, Laith; Gupta, Ashish; Gu, Yuantong","Navigating the metaverse: unraveling the impact of artificial intelligence—a comprehensive review and gap analysis","Artificial Intelligence Review","","1573-7462","10.1007/s10462-024-10881-5","https://link.springer.com/10.1007/s10462-024-10881-5","Abstract             In response to the burgeoning interest in the Metaverse—a virtual reality-driven immersive digital world—this study delves into the pivotal role of AI in shaping its functionalities and elevating user engagement. Focused on recent advancements, prevailing challenges, and potential future developments, our research draws from a comprehensive analysis grounded in meticulous methodology. The study, informed by credible sources including SD, Scopus, IEEE, and WoS, encompasses 846 retrieved studies. Through a rigorous selection process, 54 research papers were identified as relevant, forming the basis for a specific taxonomy of AI in the Metaverse. Our examination spans diverse dimensions of the Metaverse, encompassing augmented reality, virtual reality, mixed reality, Blockchain, Agent Systems, Intelligent NPCs, Societal and Educational Impact, HCI and Systems Design, and Technical Aspects. Emphasizing the necessity of adopting trustworthy AI in the Metaverse, our findings underscore its potential to enhance user experience, safeguard privacy, and promote responsible technology use. This paper not only sheds light on the scholarly interest in the Metaverse but also explores its impact on human behavior, education, societal norms, and community dynamics. Serving as a foundation for future development and responsible implementation of the Metaverse concept, our research identifies and addresses seven open issues, providing indispensable insights for subsequent studies on the integration of AI in the Metaverse.","2024-08-20","2025-10-26 22:44:41","2025-10-26 22:44:41","2025-10-26 22:44:41","264","","10","57","","Artif Intell Rev","Navigating the metaverse","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/C9MCT8LI/Fadhel et al. - 2024 - Navigating the metaverse unraveling the impact of artificial intelligence—a comprehensive review an.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AL8YPBII","journalArticle","2025","Patil, Ayush; Mishra, Biswajeeban; Chockalingam, Sabarathinam; Misra, Sanjay; Kvalvik, Petter","Securing financial systems through data sovereignty: a systematic review of approaches and regulations","International Journal of Information Security","","1615-5262, 1615-5270","10.1007/s10207-025-01074-4","https://link.springer.com/10.1007/s10207-025-01074-4","Abstract             The growing complexity of global financial systems, combined with the digital transformation driven by AI and decentralized technologies, has increased vulnerabilities in data security, privacy, and regulatory compliance. These challenges are particularly dire in the financial sector, where institutions must not only safeguard sensitive financial data but also comply with diverse national and international regulatory frameworks. This study aims to investigate existing approaches for securing financial systems through machine learning, legal frameworks, and regulations, while also highlighting strategies based on decentralization. The review is conducted through the database searches of relevant literature in IEEE Xplore, ACM, ScienceDirect, Springer, and Web of Science. The search covers journals and conferences from 2014 to 2024. Studies not in English and those not addressing the security of financial systems through data sovereignty are excluded. We adopted PRISMA for selecting the final papers for analysis. A total of 741 studies were identified and narrowed down to 52 studies. Following a comprehensive analysis of the legal frameworks and regulatory measures pertaining to artificial intelligence (AI) across various nations and regions, it emerges that the European Union (EU) is at the forefront in this domain. Our in-depth research reveals significant variations in the methodologies employed by different countries to regulate AI and maintain sovereignty over financial data. Of the 13 data sovereignty methods examined, only five explicitly address security concerns, which are viewed as the most important component. Research highlights the challenges of protecting financial systems through data sovereignty in an increasingly digital economy. Although regulatory frameworks, particularly in the EU, have made significant progress in addressing AI-related risks in banking, challenges remain in balancing innovation with regulatory compliance across jurisdictions. The research emphasizes that while AI and machine learning technologies offer significant potential for enhancing financial security, they must operate within robust, harmonized regulatory frameworks to address issues of trust, privacy, and autonomy. Future research should focus on harmonizing global regulatory efforts and exploring ethical considerations to ensure financial systems remain secure, compliant, and inclusive.","2025-08","2025-10-26 22:44:44","2025-10-26 22:44:44","2025-10-26 22:44:44","159","","4","24","","Int. J. Inf. Secur.","Securing financial systems through data sovereignty","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GHKNBS5A","journalArticle","2025","Malatji, Masike","Augmented Intelligence Framework for Human–Artificial Intelligence Teaming in Cybersecurity","Human-Centric Intelligent Systems","","2667-1336","10.1007/s44230-025-00103-8","https://link.springer.com/10.1007/s44230-025-00103-8","Abstract                            As cyberattacks grow more complex and frequent, organisations and nations face critical challenges in safeguarding their information systems and sensitive data. Recognising the limitations of traditional, solely human-centric defences, there is increasing agreement among practitioners and researchers on the need for a collaborative approach that integrates human intelligence with artificial intelligence (AI). This paper introduces the cybersecurity Augmented Intelligence Framework (               c               AIF), a conceptual framework designed to optimise human-AI teaming (HAIT) in cybersecurity. Augmented intelligence is about the role of AI enhancing rather than replacing human intelligence through a more harmonious working relationship. The methods followed consist of three phases. First, reviewing existing literature to identify foundational human–machine interaction (HMI) paradigms. A systematic review of papers from three databases led to a final selection of 20 analysis units. Second, the strengths and weaknesses of the identified paradigms for HAIT were evaluated. Lastly, outlining the core architectural components of the               c               AIF from the strengths of each paradigm. Six key HMI paradigms were identified: Human-in-the-loop (HITL), Human-out-of-the-loop (HOOTL), Human-on-the-loop (HOTL), Human-alongside-the-loop, Human-in-command, and Coactive Systems. Each paradigm offers unique strengths: for instance, HITL emphasises active and direct human intervention, while HOOTL supports full autonomy of AI operations. On the other hand, HOTL balances AI autonomy with human oversight. The analysed data suggests that strategically leveraging the strength of each paradigm allows for a hybrid intelligent framework comprising five core components: the Decision-Making Matrix, Paradigm Allocation Engine, Task-Specific Modules, Feedback and Learning System, and Interoperability Framework. The               c               AIF shows promise in enhancing human-AI collaboration, integrating human insights with AI capabilities to improve resilience and adaptability against evolving cyber threats. Future research should focus on empirically validating the               c               AIF in various cybersecurity domains, including healthcare and finance.","2025-06-13","2025-10-26 22:44:44","2025-10-26 22:44:44","2025-10-26 22:44:44","151-180","","2","5","","Hum-Cent Intell Syst","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJJDKGT9","journalArticle","2025","Ahmad, Sultan; Haque, Md. Alimul; Abdeljaber, Hikmat A. M.; Eljialy, A. E.M.; Nazeer, Jabeen; Mishra, B. K.","Machine Learning Approaches in Cybersecurity to Enhance Security in Future Network Technologies","SN Computer Science","","2661-8907","10.1007/s42979-025-03853-1","https://link.springer.com/10.1007/s42979-025-03853-1","","2025-03-19","2025-10-26 22:44:45","2025-10-26 22:44:45","2025-10-26 22:44:45","301","","4","6","","SN COMPUT. SCI.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFB8CQ3F","journalArticle","2025","Razaque, Abdul; Bektemyssova, Gulnara; Yoo, Joon; Hariri, Salim; Khan, Meer Jaro; Nalgozhina, Nurgul; Hwang, Jaeryong; Khan, M. Ajmal","Review of malicious code detection in data mining applications: challenges, algorithms, and future direction","Cluster Computing","","1386-7857, 1573-7543","10.1007/s10586-024-05017-x","https://link.springer.com/10.1007/s10586-024-05017-x","","2025-06","2025-10-26 22:44:46","2025-10-26 22:44:46","2025-10-26 22:44:46","206","","3","28","","Cluster Comput","Review of malicious code detection in data mining applications","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P52PS54Y","journalArticle","2025","Badawy, Wael","Data-driven framework for evaluating digitization and artificial intelligence risk: a comprehensive analysis","AI and Ethics","","2730-5953, 2730-5961","10.1007/s43681-023-00376-4","https://link.springer.com/10.1007/s43681-023-00376-4","","2025-02","2025-10-26 22:44:47","2025-10-26 22:44:47","2025-10-26 22:44:47","453-478","","1","5","","AI Ethics","Data-driven framework for evaluating digitization and artificial intelligence risk","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Z4SW4DD","journalArticle","2024","Upreti, Ramesh; Lind, Pedro G.; Elmokashfi, Ahmed; Yazidi, Anis","Trustworthy machine learning in the context of security and privacy","International Journal of Information Security","","1615-5262, 1615-5270","10.1007/s10207-024-00813-3","https://link.springer.com/10.1007/s10207-024-00813-3","Abstract             Artificial intelligence-based algorithms are widely adopted in critical applications such as healthcare and autonomous vehicles. Mitigating the security and privacy issues of AI models, and enhancing their trustworthiness have become of paramount importance. We present a detailed investigation of existing security, privacy, and defense techniques and strategies to make machine learning more secure and trustworthy. We focus on the new paradigm of machine learning called federated learning, where one aims to develop machine learning models involving different partners (data sources) that do not need to share data and information with each other. In particular, we discuss how federated learning bridges security and privacy, how it guarantees privacy requirements of AI applications, and then highlight challenges that need to be addressed in the future. Finally, after having surveyed the high-level concepts of trustworthy AI and its different components and identifying present research trends addressing security, privacy, and trustworthiness separately, we discuss possible interconnections and dependencies between these three fields. All in all, we provide some insight to explain how AI researchers should focus on building a unified solution combining security, privacy, and trustworthy AI in the future.","2024-06","2025-10-26 22:44:48","2025-10-26 22:44:48","2025-10-26 22:44:48","2287-2314","","3","23","","Int. J. Inf. Secur.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/UFC394PC/Upreti et al. - 2024 - Trustworthy machine learning in the context of security and privacy.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LILJWJ63","journalArticle","2023","Sharma, Neha; Jindal, Neeru","Emerging artificial intelligence applications: metaverse, IoT, cybersecurity, healthcare - an overview","Multimedia Tools and Applications","","1573-7721","10.1007/s11042-023-17890-6","https://link.springer.com/10.1007/s11042-023-17890-6","","2023-12-19","2025-10-26 22:44:50","2025-10-26 22:44:50","2025-10-26 22:44:50","57317-57345","","19","83","","Multimed Tools Appl","Emerging artificial intelligence applications","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEY2D7E9","journalArticle","2024","Çakır, Mert Yılmaz; Şirin, Yahya","Enhanced autoencoder-based fraud detection: a novel approach with noise factor encoding and SMOTE","Knowledge and Information Systems","","0219-1377, 0219-3116","10.1007/s10115-023-02016-z","https://link.springer.com/10.1007/s10115-023-02016-z","","2024-01","2025-10-26 22:44:50","2025-10-26 22:44:50","2025-10-26 22:44:50","635-652","","1","66","","Knowl Inf Syst","Enhanced autoencoder-based fraud detection","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/ZRLRN9NN/Çakır and Şirin - 2024 - Enhanced autoencoder-based fraud detection a novel approach with noise factor encoding and SMOTE.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5CREP9D","journalArticle","2025","Alsowail, Rakan A.","Optimizing Network and Systems Management for Fraud Detection: A High-Performance Approach Using Random Light Gradient-Based CatBoost Ensemble with Enhanced Gold Rush Algorithm","Journal of Network and Systems Management","","1064-7570, 1573-7705","10.1007/s10922-025-09969-2","https://link.springer.com/10.1007/s10922-025-09969-2","","2025-10","2025-10-26 22:44:51","2025-10-26 22:44:51","2025-10-26 22:44:51","96","","4","33","","J Netw Syst Manage","Optimizing Network and Systems Management for Fraud Detection","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/7ZG7ZZDU/Alsowail - 2025 - Optimizing Network and Systems Management for Fraud Detection A High-Performance Approach Using Ran.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VZEUPDSM","journalArticle","2022","Waqas, Muhammad; Tu, Shanshan; Halim, Zahid; Rehman, Sadaqat Ur; Abbas, Ghulam; Abbas, Ziaul Haq","The role of artificial intelligence and machine learning in wireless networks security: principle, practice and challenges","Artificial Intelligence Review","","0269-2821, 1573-7462","10.1007/s10462-022-10143-2","https://link.springer.com/10.1007/s10462-022-10143-2","","2022-10","2025-10-26 22:44:52","2025-10-26 22:44:52","2025-10-26 22:44:52","5215-5261","","7","55","","Artif Intell Rev","The role of artificial intelligence and machine learning in wireless networks security","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIT9PITX","journalArticle","2025","Sharma, Chetan; Sharma, Shamneesh; Bhardwaj, Vivek; Dhaliwal, Balwinder Kaur","Generative artificial intelligence for sustainable development: predictive trend analysis in key sectors using natural language processing","Discover Applied Sciences","","3004-9261","10.1007/s42452-025-07207-7","https://link.springer.com/10.1007/s42452-025-07207-7","","2025-06-04","2025-10-26 22:44:53","2025-10-26 22:44:53","2025-10-26 22:44:53","596","","6","7","","Discov Appl Sci","Generative artificial intelligence for sustainable development","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4BLTB35","journalArticle","2025","Abadlia, Houda; Smairi, Nadia","Enhanced particle swarm optimization-based hyperparameter optimized stacked autoencoder for credit card fraud detection","International Journal of Data Science and Analytics","","2364-415X, 2364-4168","10.1007/s41060-024-00524-x","https://link.springer.com/10.1007/s41060-024-00524-x","","2025-08","2025-10-26 22:44:54","2025-10-26 22:44:54","2025-10-26 22:44:54","1239-1253","","2","20","","Int J Data Sci Anal","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/IBF4RDT4/Abadlia and Smairi - 2025 - Enhanced particle swarm optimization-based hyperparameter optimized stacked autoencoder for credit c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XN45ZED","journalArticle","2024","Sarvesetty, Ramesh Babu; Yeri, Naveen","Target looping using machine learning: an analytical approach using hyper-data in banking","Journal of Banking and Financial Technology","","2524-7956, 2524-7964","10.1007/s42786-024-00053-y","https://link.springer.com/10.1007/s42786-024-00053-y","","2024-10","2025-10-26 22:44:55","2025-10-26 22:44:55","2025-10-26 22:44:55","65-76","","2","8","","J BANK FINANC TECHNOL","Target looping using machine learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFDALBF6","journalArticle","2025","Far, Saeed Banaeian; Qazani, Mohammad Reza Chalak; Rad, Azadeh Imani","Exploring blockchain-based open finance: The role of advanced cryptographic tools, state-of-the-art achievements, and background challenges","Peer-to-Peer Networking and Applications","","1936-6442, 1936-6450","10.1007/s12083-025-01979-w","https://link.springer.com/10.1007/s12083-025-01979-w","","2025-05","2025-10-26 22:44:55","2025-10-26 22:44:55","2025-10-26 22:44:55","157","","3","18","","Peer-to-Peer Netw. Appl.","Exploring blockchain-based open finance","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I57U6THW","journalArticle","2025","Abdel-salam, Mahmoud; Elhoseny, Mohamed; El-hasnony, Ibrahim M.","Intelligent and Secure Evolved Framework for Vaccine Supply Chain Management Using Machine Learning and Blockchain","SN Computer Science","","2661-8907","10.1007/s42979-024-03609-3","https://link.springer.com/10.1007/s42979-024-03609-3","","2025-01-29","2025-10-26 22:44:56","2025-10-26 22:44:56","2025-10-26 22:44:56","121","","2","6","","SN COMPUT. SCI.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8WCL8DH","journalArticle","2024","Kayikci, Safak; Khoshgoftaar, Taghi M.","Blockchain meets machine learning: a survey","Journal of Big Data","","2196-1115","10.1186/s40537-023-00852-y","https://journalofbigdata.springeropen.com/articles/10.1186/s40537-023-00852-y","Abstract             Blockchain and machine learning are two rapidly growing technologies that are increasingly being used in various industries. Blockchain technology provides a secure and transparent method for recording transactions, while machine learning enables data-driven decision-making by analyzing large amounts of data. In recent years, researchers and practitioners have been exploring the potential benefits of combining these two technologies. In this study, we cover the fundamentals of blockchain and machine learning and then discuss their integrated use in finance, medicine, supply chain, and security, including a literature review and their contribution to the field such as increased security, privacy, and decentralization. Blockchain technology enables secure and transparent decentralized record-keeping, while machine learning algorithms can analyze vast amounts of data to derive valuable insights. Together, they have the potential to revolutionize industries by enhancing efficiency through automated and trustworthy processes, enabling data-driven decision-making, and strengthening security measures by reducing vulnerabilities and ensuring the integrity of information. However, there are still some important challenges to be handled prior to the common use of blockchain and machine learning such as security issues, strategic planning, information processing, and scalable workflows. Nevertheless, until the difficulties that have been identified are resolved, their full potential will not be achieved.","2024-01-06","2025-10-26 22:44:57","2025-10-26 22:44:57","2025-10-26 22:44:57","9","","1","11","","J Big Data","Blockchain meets machine learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/3A9LT2IF/Kayikci and Khoshgoftaar - 2024 - Blockchain meets machine learning a survey.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J49WTTDY","journalArticle","2024","Saini, Himani; Singh, Gopal; Dalal, Sandeep; Moorthi, Iyyappan; Aldossary, Sultan Mesfer; Nuristani, Nasratullah; Hashmi, Arshad","A hybrid machine learning model with self-improved optimization algorithm for trust and privacy preservation in cloud environment","Journal of Cloud Computing","","2192-113X","10.1186/s13677-024-00717-6","https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-024-00717-6","","2024-11-26","2025-10-26 22:44:59","2025-10-26 22:44:59","2025-10-26 22:44:59","157","","1","13","","J Cloud Comp","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/CNASUJ7A/Saini et al. - 2024 - A hybrid machine learning model with self-improved optimization algorithm for trust and privacy pres.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDGRGVD3","journalArticle","2022","Bin Sulaiman, Rejwan; Schetinin, Vitaly; Sant, Paul","Review of Machine Learning Approach on Credit Card Fraud Detection","Human-Centric Intelligent Systems","","2667-1336","10.1007/s44230-022-00004-0","https://link.springer.com/10.1007/s44230-022-00004-0","Abstract             Massive usage of credit cards has caused an escalation of fraud. Usage of credit cards has resulted in the growth of online business advancement and ease of the e-payment system. The use of machine learning (methods) are adapted on a larger scale to detect and prevent fraud. ML algorithms play an essential role in analysing customer data. In this research article, we have conducted a comparative analysis of the literature review considering the ML techniques for credit card fraud detection (CCFD) and data confidentiality. In the end, we have proposed a hybrid solution, using the neural network (ANN) in a federated learning framework. It has been observed as an effective solution for achieving higher accuracy in CCFD while ensuring privacy.","2022-06","2025-10-26 22:45:02","2025-10-26 22:45:02","2025-10-26 22:45:02","55-68","","1-2","2","","Hum-Cent Intell Syst","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/DD58EZLJ/Bin Sulaiman et al. - 2022 - Review of Machine Learning Approach on Credit Card Fraud Detection.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMU4QADK","journalArticle","2024","Sharma, Gaurav; Vidalis, Stilianos; Mankar, P.; Anand, Niharika; Minakshi; Kumar, Somesh","Automated passive income from stock market using machine learning and big data analytics with security aspects","Multimedia Tools and Applications","","1573-7721","10.1007/s11042-024-19340-3","https://link.springer.com/10.1007/s11042-024-19340-3","","2024-05-13","2025-10-26 22:45:04","2025-10-26 22:45:04","2025-10-26 22:45:04","10109-10136","","12","84","","Multimed Tools Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4UVPIISG","journalArticle","2024","Ibrahim, Nourhan; Aboulela, Samar; Ibrahim, Ahmed; Kashef, Rasha","A survey on augmenting knowledge graphs (KGs) with large language models (LLMs): models, evaluation metrics, benchmarks, and challenges","Discover Artificial Intelligence","","2731-0809","10.1007/s44163-024-00175-8","https://link.springer.com/10.1007/s44163-024-00175-8","","2024-11-04","2025-10-26 22:45:05","2025-10-26 22:45:05","2025-10-26 22:45:05","76","","1","4","","Discov Artif Intell","A survey on augmenting knowledge graphs (KGs) with large language models (LLMs)","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/RWYX4FVU/Ibrahim et al. - 2024 - A survey on augmenting knowledge graphs (KGs) with large language models (LLMs) models, evaluation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TI5ACRGF","journalArticle","2024","Mgammal, Mahfoudh Hussein","The influence of artificial intelligence as a tool for future economies on accounting procedures: empirical evidence from Saudi Arabia","Discover Computing","","2948-2992","10.1007/s10791-024-09452-7","https://link.springer.com/10.1007/s10791-024-09452-7","Abstract             This study investigates the transformative influence of artificial intelligence (AI) on accounting procedures in Saudi Arabia by examining accounting professionals’ attitudes, understanding, and practices regarding AI implementation. Using a questionnaire-based survey distributed among accounting professionals in Saudi Arabia, data analysis was conducted using the partial least squares (PLS) technique. We find significant direct relationships between AI awareness and usage, AI engagement and accountants, and the impact of AI and accounting procedures. This finding suggests that accountants who are knowledgeable about and utilize AI are more likely to be engaged in AI, leading to positive changes in accounting procedures. Moreover, the robust positive relationship between AI’s impact on accounting procedures and accounting efficiency indicates a significant positive influence. The outcomes revealed that AI engagement and impact played significant mediating roles in these relationships. These findings suggest that, while AI awareness and usage alone can lead to improved accounting outcomes, the effect is mediated by the level of engagement with AI and its impact. We provide compelling evidence that AI positively affects the accounting profession. Accountants who are aware of and use AI are more likely to engage in and experience positive changes in their accounting procedures. We provide theoretical insights into the influence of AI on accounting procedures, offer valuable resources to academics, and suggest areas for future research. It equips practitioners with effective strategies for incorporating AI into their practices, highlighting the harnessing of AI’s transformative potential of AI while addressing potential challenges.","2024-07-16","2025-10-26 22:45:07","2025-10-26 22:45:07","2025-10-26 22:45:07","20","","1","27","","Discov Computing","The influence of artificial intelligence as a tool for future economies on accounting procedures","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/KHS5J83W/Mgammal - 2024 - The influence of artificial intelligence as a tool for future economies on accounting procedures em.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IBJS95RB","journalArticle","2024","Berahmand, Kamal; Daneshfar, Fatemeh; Salehi, Elaheh Sadat; Li, Yuefeng; Xu, Yue","Autoencoders and their applications in machine learning: a survey","Artificial Intelligence Review","","1573-7462","10.1007/s10462-023-10662-6","https://link.springer.com/10.1007/s10462-023-10662-6","Abstract             Autoencoders have become a hot researched topic in unsupervised learning due to their ability to learn data features and act as a dimensionality reduction method. With rapid evolution of autoencoder methods, there has yet to be a complete study that provides a full autoencoders roadmap for both stimulating technical improvements and orienting research newbies to autoencoders. In this paper, we present a comprehensive survey of autoencoders, starting with an explanation of the principle of conventional autoencoder and their primary development process. We then provide a taxonomy of autoencoders based on their structures and principles and thoroughly analyze and discuss the related models. Furthermore, we review the applications of autoencoders in various fields, including machine vision, natural language processing, complex network, recommender system, speech process, anomaly detection, and others. Lastly, we summarize the limitations of current autoencoder algorithms and discuss the future directions of the field.","2024-02-03","2025-10-26 22:45:09","2025-10-26 22:45:09","2025-10-26 22:45:09","28","","2","57","","Artif Intell Rev","Autoencoders and their applications in machine learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/M3YEV2WB/Berahmand et al. - 2024 - Autoencoders and their applications in machine learning a survey.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5QVX4CM7","journalArticle","2025","Lin, Xiaogang; Zhao, Xiaoli; Yin, Zilong; Pan, Hao; Jing, Panzhao; Li, Weishan; Wang, Kangwei; Shu, Yincan","Knowledge-driven federated learning: A systematic literature review on approaches, challenges, and prospects","The Journal of Supercomputing","","1573-0484","10.1007/s11227-025-07516-z","https://link.springer.com/10.1007/s11227-025-07516-z","","2025-06-12","2025-10-26 22:45:11","2025-10-26 22:45:11","2025-10-26 22:45:11","1016","","8","81","","J Supercomput","Knowledge-driven federated learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HN5GLXH2","journalArticle","2024","Talukder, Md. Alamin; Khalid, Majdi; Uddin, Md Ashraf","An integrated multistage ensemble machine learning model for fraudulent transaction detection","Journal of Big Data","","2196-1115","10.1186/s40537-024-00996-5","https://journalofbigdata.springeropen.com/articles/10.1186/s40537-024-00996-5","Abstract             Fraudulent transactions continue to pose a concern for financial institutions and organizations, necessitating the development of effective detection tools. Identification and prevention of fraudulent transactions depend heavily on the detection of credit card fraud. Even though instances of credit card fraud are uncommon, they can nonetheless cause significant financial losses because of the high cost of fraudulent transactions. When fraud is discovered early on, investigators can act quickly to stop additional losses. But because the investigation process takes a while, there are only so many warnings that can be looked through in detail in a given day. Thus, a fraud detection model’s main goal is to minimize false alarms and missed fraud situations while producing accurate alerts. To improve fraud identification, we provide in this study an integrated multistage ensemble Machine Learning (IMEML) model that incorporates various multistage ensemble models intelligently, such as Ensemble Independent Classifier (EIC), Ensemble Bagging Classifier (EBC), and Ensemble ML Classifier (EMC). In order to overcome the problem of data imbalance, we use a number of methods-including Instant Hardness Threshold with EMC (IHT+EMC), Cluster Centroids (CC), and Randon Under Sampler (RUS)-that go beyond traditional methods. We run our studies on a 284,807-transaction credit card dataset that is made available to the public. The accuracy rates of 99.94%, 99.91%, 99.14%, 99.52%, and perfect 100% for accuracy, precision, recall, f1-score, and AUC score, respectively, are achieved by the suggested model, demonstrating remarkable performance scores. For real-world fraud detection applications, the EIBMC model sets a new benchmark for identifying fraudulent transactions in high-frequency scenarios by outperforming cutting-edge techniques.","2024-11-22","2025-10-26 22:45:12","2025-10-26 22:45:12","2025-10-26 22:45:12","168","","1","11","","J Big Data","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/damaral/Zotero/storage/6F5JQ2VA/Talukder et al. - 2024 - An integrated multistage ensemble machine learning model for fraudulent transaction detection.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
